Height,CanopySize,Diameter
6.0,7.1,6.0
5.0,12.6,7.0
6.0,12.6,6.0
5.0,1.8,6.0
6.0,1.8,7.0
6.0,3.1,6.0
4.0,3.1,11.0
6.0,7.1,14.0
6.0,7.1,14.0
6.0,4.9,14.0
4.0,1.8,3.0
3.5,0.8,3.0
5.0,7.1,10.0
8.0,12.6,11.0
5.0,9.6,12.0
4.0,1.8,3.0
4.0,1.8,4.0
4.0,0.8,3.0
6.0,9.6,6.0
6.0,1.8,6.0
7.0,28.3,15.0
5.0,12.6,12.0
5.0,12.6,12.0
7.5,20.0,23.7
7.5,20.0,23.7
5.0,12.6,15.0
5.0,12.6,15.0
5.0,12.6,14.0
5.0,12.6,14.0
4.0,7.1,12.0
4.0,12.6,13.0
4.0,12.6,13.0
4.0,12.6,15.0
5.0,12.6,15.0
5.0,12.6,15.0
5.0,12.6,14.0
4.0,12.6,14.0
4.0,12.6,12.0
5.0,12.6,14.0
5.0,12.6,14.0
5.0,12.6,14.0
4.0,12.6,12.0
5.0,12.6,14.0
5.0,7.1,12.0
5.0,12.6,14.0
5.0,12.6,14.0
4.5,12.6,12.0
5.0,12.6,13.0
4.0,19.6,14.0
5.0,12.6,13.0
5.0,12.6,12.0
5.0,12.6,12.0
6.0,15.9,16.0
4.0,7.1,12.0
5.0,12.6,12.0
6.0,12.6,12.0
6.0,7.1,12.0
4.0,7.1,12.0
6.0,7.1,12.0
6.0,12.6,12.0
6.0,7.1,12.0
6.0,7.1,12.0
6.0,12.6,12.0
5.0,7.1,12.0
5.0,7.1,6.0
5.0,7.1,10.0
5.0,12.6,14.0
4.0,3.1,10.0
4.0,7.1,11.0
5.0,7.1,12.0
5.0,4.9,12.0
10.0,19.6,33.0
7.0,19.6,30.0
8.0,19.6,27.0
8.0,19.6,28.0
6.0,19.6,25.0
10.0,19.6,23.0
10.0,19.6,23.0
12.0,19.6,23.0
8.0,12.6,16.0
8.0,12.6,11.0
8.0,12.6,11.0
8.0,12.6,11.0
8.0,12.6,11.0
8.0,12.6,11.0
6.0,3.1,5.0
6.0,3.1,5.0
6.0,3.1,5.0
6.0,3.1,5.0
5.0,7.1,7.0
5.0,19.6,7.0
5.0,12.6,7.0
5.0,12.6,7.0
5.0,7.1,8.0
5.0,7.1,7.0
6.0,12.6,8.0
6.0,7.1,7.0
6.0,7.1,7.0
6.0,12.6,7.0
6.0,28.3,6.0
6.0,12.6,8.0
6.0,12.6,7.0
6.0,12.6,8.0
6.0,3.1,7.0
6.0,3.1,7.0
6.0,3.1,7.0
6.0,3.1,7.0
6.0,3.1,7.0
6.0,3.1,7.0
6.0,12.6,10.0
6.0,19.6,10.0
6.0,7.1,6.0
6.0,7.1,6.0
6.0,7.1,6.0
6.0,7.1,6.0
6.0,7.1,6.0
6.0,7.1,6.0
6.0,38.5,17.0
6.0,28.3,14.0
6.0,19.6,13.0
4.0,1.8,5.0
6.0,28.3,15.0
4.0,9.6,8.0
4.0,9.6,7.0
6.0,28.3,14.0
4.0,1.8,8.0
5.0,19.6,13.0
4.0,1.8,8.0
4.0,4.9,9.0
6.0,28.3,14.0
6.0,28.3,16.0
4.0,1.8,8.0
4.0,3.1,8.0
6.0,28.3,14.0
3.5,1.8,8.0
4.0,3.1,8.0
5.0,7.1,10.0
5.0,7.1,10.0
5.0,7.1,10.0
4.0,1.8,8.0
2.5,1.8,7.0
6.0,28.3,16.0
6.0,28.3,13.0
4.0,1.8,7.0
6.0,28.3,13.0
4.0,19.6,12.0
5.0,19.6,12.0
4.0,19.6,12.0
5.0,19.6,12.0
8.0,1.8,4.0
6.0,19.6,17.0
3.5,1.8,8.0
2.5,0.8,6.0
2.5,1.8,6.0
5.0,19.6,16.0
4.0,3.1,11.0
4.0,3.1,11.0
3.0,1.8,7.0
4.0,3.1,8.0
3.0,1.8,7.0
4.0,3.1,11.0
3.0,1.8,4.0
3.0,1.8,6.0
4.0,3.1,8.0
2.5,1.8,10.0
4.0,4.9,8.0
3.0,3.1,9.0
6.0,28.3,18.0
5.0,19.6,15.0
6.0,28.3,14.0
6.0,28.3,18.0
5.0,19.6,13.0
6.0,28.3,19.0
4.0,1.8,9.0
6.0,28.3,15.0
6.0,28.3,15.0
6.0,28.3,12.0
6.0,28.3,12.0
6.0,28.3,12.0
6.0,28.3,12.0
5.0,19.6,12.0
5.0,3.1,9.0
5.0,3.1,9.0
5.0,3.1,9.0
5.0,19.6,14.0
6.0,28.3,80.0
6.0,28.3,15.0
6.0,28.3,15.0
6.0,19.6,14.0
6.0,19.6,14.0
5.0,19.6,11.0
6.0,28.3,15.0
6.0,28.3,16.0
5.0,19.6,13.0
6.0,19.6,14.0
5.0,19.6,13.0
6.0,28.3,14.0
5.0,19.6,12.0
6.0,28.3,14.0
5.0,19.6,13.0
5.0,19.6,13.0
5.0,19.6,13.0
6.0,28.3,14.0
6.0,28.3,16.0
6.0,28.3,15.0
4.0,3.1,8.0
6.0,28.3,15.0
6.0,28.3,16.0
6.0,28.3,16.0
6.0,28.3,14.0
5.0,19.6,14.0
5.0,19.6,12.0
5.0,12.6,13.0
5.0,12.6,13.0
6.0,28.3,12.0
4.5,7.1,11.0
5.0,12.6,13.0
4.5,7.1,11.0
5.0,12.6,14.0
5.0,12.6,13.0
5.0,12.6,13.0
5.0,12.6,13.0
6.0,28.3,18.0
6.0,28.3,18.0
6.0,19.6,14.0
6.0,19.6,14.0
6.0,19.6,14.0
6.0,19.6,14.0
12.0,19.6,40.0
5.0,3.1,5.0
5.0,7.1,7.0
5.0,3.1,7.0
5.0,3.1,7.0
5.0,7.1,6.0
6.0,7.1,7.0
7.0,19.6,15.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
4.0,1.8,11.0
5.0,1.8,9.0
4.0,1.8,9.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,9.0
4.0,1.8,8.0
5.0,1.8,10.0
4.0,1.8,10.0
4.0,1.8,9.0
4.0,1.8,9.0
3.0,1.8,9.0
5.0,1.8,10.0
3.0,1.8,9.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
4.0,1.8,10.0
3.0,1.8,8.0
4.0,1.8,10.0
4.0,1.8,8.0
4.0,1.8,9.0
4.0,1.8,9.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,1.8,10.0
5.0,4.9,9.0
5.0,4.9,9.0
5.0,1.8,8.0
5.0,1.8,8.0
5.0,3.1,10.0
5.0,4.9,9.0
5.0,4.9,9.0
5.0,4.9,9.0
5.0,4.9,9.0
5.0,7.1,11.0
5.0,7.1,11.0
4.0,4.9,9.0
5.0,4.9,9.0
5.0,4.9,9.0
5.0,4.9,8.0
4.0,4.9,9.0
4.0,4.9,9.0
4.0,4.9,9.0
5.0,12.6,12.0
4.0,12.6,12.0
4.0,4.9,9.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,3.1,5.0
4.0,7.1,9.0
4.0,7.1,9.0
4.0,7.1,9.0
4.0,7.1,9.0
2.0,3.1,4.0
2.0,3.1,4.0
2.0,3.1,4.0
2.0,3.1,3.0
4.0,12.6,8.0
5.0,1.8,8.0
5.0,1.8,8.0
5.0,3.1,9.0
5.0,1.8,8.0
5.0,3.1,10.0
5.0,1.8,8.0
5.0,3.1,9.0
4.0,1.8,8.0
4.0,0.8,8.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
5.0,3.1,6.0
4.0,3.1,4.0
4.0,3.1,4.0
8.0,50.3,22.0
6.0,38.5,12.0
6.0,38.5,12.0
6.0,38.5,12.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,7.1,10.0
5.0,12.6,8.0
4.0,7.1,10.0
5.0,19.6,15.0
15.0,50.3,35.0
15.0,50.3,35.0
10.0,28.3,12.0
4.0,3.1,9.0
4.0,3.1,9.0
5.0,4.9,12.0
5.0,4.9,12.0
4.0,3.1,9.0
5.0,4.9,12.0
2.5,0.8,8.0
5.0,4.9,12.0
6.0,7.1,18.0
5.0,4.9,16.0
5.0,12.6,6.0
4.0,3.1,4.0
5.0,3.1,11.0
5.0,4.9,13.0
5.0,4.9,13.0
3.0,1.8,10.0
4.5,3.1,11.0
10.0,12.6,28.0
18.0,176.7,80.0
10.0,63.6,26.0
10.0,78.5,45.0
15.0,176.7,60.0
17.0,50.3,45.0
21.0,50.3,45.0
21.0,50.3,45.0
24.0,201.1,65.0
11.0,12.6,28.0
7.0,12.6,18.0
18.0,201.1,70.0
12.0,78.5,35.0
24.0,227.0,75.0
21.0,50.3,45.0
15.0,176.7,50.0
15.0,113.1,55.0
15.0,113.1,60.0
23.0,201.1,88.0
9.0,95.0,25.0
14.0,38.5,36.0
7.0,12.6,15.0
10.0,63.6,38.0
9.0,201.1,18.0
22.0,201.1,100.0
23.0,254.5,95.0
13.0,113.1,55.0
18.0,50.3,35.0
14.0,38.5,35.0
11.0,12.6,19.0
13.0,95.0,50.0
14.0,95.0,60.0
7.0,28.3,19.0
7.0,28.3,19.0
7.0,28.3,19.0
16.0,28.3,52.5
19.0,28.3,56.7
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
4.0,1.8,8.0
5.0,7.1,12.0
5.0,7.1,12.0
6.0,12.6,17.0
6.0,12.6,22.0
7.0,19.6,23.0
10.0,38.5,35.0
9.0,50.3,28.0
8.0,38.5,28.0
12.0,113.1,29.0
9.0,50.3,33.0
6.0,19.6,19.0
6.0,28.3,24.0
6.0,28.3,21.0
9.0,38.5,28.0
8.0,28.3,20.0
10.0,28.3,25.0
10.0,28.3,25.0
10.0,28.3,25.0
10.0,28.3,25.0
10.0,50.3,29.0
8.0,28.3,27.0
8.0,28.3,25.0
7.0,28.3,18.0
20.0,7.1,70.0
8.0,50.3,22.0
8.0,50.3,22.0
8.0,28.3,16.0
6.0,3.1,8.0
6.0,3.1,8.0
5.0,3.1,4.0
5.0,3.1,5.0
6.0,3.1,5.0
5.0,3.1,4.0
5.0,7.1,7.0
6.0,3.1,5.0
6.0,7.1,6.0
5.0,3.1,5.0
6.0,7.1,7.0
5.0,3.1,5.0
5.0,3.1,5.0
6.0,7.1,7.0
6.0,7.1,6.0
6.0,7.1,7.0
5.0,3.1,5.0
6.0,12.6,7.0
5.0,3.1,5.0
5.0,3.1,5.0
5.0,3.1,4.0
5.0,3.1,6.0
5.0,3.1,5.0
5.0,3.1,5.0
5.0,3.1,5.0
5.0,3.1,5.0
5.0,3.1,5.0
4.0,12.6,5.0
5.0,3.1,6.0
5.0,3.1,6.0
6.0,7.1,6.0
6.0,3.1,6.0
6.0,3.1,6.0
5.0,3.1,5.0
5.0,7.1,6.0
6.0,28.3,20.0
6.0,12.6,6.0
6.0,12.6,6.0
6.0,12.6,6.0
22.0,314.2,100.0
24.0,314.2,110.0
10.0,78.5,22.0
15.0,113.1,50.0
10.7,22.1,34.6
17.2,55.4,41.6
5.0,28.3,13.0
8.0,19.6,19.0
8.0,19.6,20.0
8.0,28.3,20.0
7.0,28.3,20.0
12.5,95.0,46.0
13.0,113.1,46.0
12.0,113.1,45.0
13.0,113.1,46.0
10.8,22.6,35.6
3.5,12.6,11.0
4.0,7.1,12.0
4.0,7.1,12.0
5.0,12.6,18.0
6.2,10.1,17.0
3.0,7.1,9.0
5.0,7.1,12.0
5.0,7.1,14.0
3.0,7.1,14.0
6.0,12.6,15.0
6.0,12.6,16.0
5.5,12.6,13.0
7.0,28.3,18.0
5.5,12.6,7.0
3.0,3.1,7.0
3.0,3.1,7.0
4.0,7.1,10.0
5.5,7.1,12.0
6.0,7.1,14.0
5.5,7.1,13.0
10.0,19.6,24.8
3.0,3.1,10.0
4.0,3.1,10.0
8.0,78.5,19.0
8.0,78.5,19.0
7.5,50.3,18.0
5.0,19.6,16.0
5.0,12.6,14.0
5.0,12.6,15.0
3.5,12.6,12.0
10.0,12.6,21.7
4.0,12.6,13.0
8.0,56.7,18.0
10.0,3.1,30.0
8.0,3.1,28.0
20.0,113.1,94.5
20.0,78.5,73.9
5.0,50.3,19.0
5.0,50.3,21.0
5.0,50.3,21.0
5.0,28.3,18.0
5.0,50.3,22.0
5.0,38.5,18.0
5.0,50.3,18.0
5.0,50.3,10.0
4.0,50.3,18.0
4.5,28.3,21.0
5.0,50.3,20.0
4.0,19.6,16.0
5.0,63.6,28.0
5.0,50.3,21.0
5.0,28.3,16.0
5.0,50.3,21.0
15.0,19.6,42.0
16.0,28.3,45.0
3.0,3.1,11.0
3.0,3.1,11.0
3.0,0.8,8.0
20.0,153.9,70.0
20.0,19.6,40.0
6.0,7.1,15.0
11.0,78.5,83.0
25.0,50.3,82.4
10.0,19.6,28.0
9.0,12.6,28.0
10.0,19.6,18.0
8.0,12.6,26.0
7.0,12.6,28.0
7.0,12.6,18.0
10.0,38.5,22.0
12.0,28.3,48.0
10.0,176.7,32.5
12.0,28.3,28.0
6.0,7.1,18.0
16.0,113.1,70.0
21.0,63.6,55.0
21.0,95.0,60.0
23.0,132.7,80.0
9.0,50.3,30.0
6.0,28.3,17.0
23.0,254.5,80.0
14.0,12.6,80.0
14.0,28.3,60.0
6.0,113.1,18.0
12.0,7.1,32.0
15.0,50.3,70.0
15.0,63.6,65.0
18.0,95.0,85.0
16.0,78.5,45.0
15.0,176.7,45.0
18.0,63.6,60.0
25.0,28.3,50.0
10.0,12.6,15.0
25.0,19.6,60.0
20.0,28.3,60.0
12.0,3.1,18.0
8.0,3.1,5.0
20.0,7.1,10.0
20.0,7.1,10.0
20.0,7.1,10.0
20.0,7.1,10.0
10.0,7.1,29.0
10.0,7.1,29.0
14.0,12.6,25.0
28.0,19.6,50.0
30.0,12.6,60.0
8.0,12.6,25.0
16.0,12.6,50.0
15.0,7.1,30.0
6.0,7.1,15.0
6.0,12.6,20.0
8.0,12.6,20.0
15.0,12.6,35.0
8.0,12.6,20.0
25.0,12.6,35.0
6.0,12.6,18.0
6.0,12.6,20.0
14.0,78.5,65.0
12.0,28.3,15.0
5.0,3.1,15.0
3.5,1.8,8.0
5.0,1.8,8.0
18.0,113.1,48.0
4.0,1.8,7.0
4.0,1.8,7.0
5.0,4.9,8.0
4.0,3.1,10.0
6.0,38.5,18.0
5.0,12.6,15.0
10.0,3.1,10.0
8.0,28.3,18.0
6.0,19.6,15.0
6.0,28.3,18.0
10.0,3.1,10.0
7.0,28.3,14.0
28.0,201.1,106.6
26.0,153.9,126.1
24.0,132.7,99.6
19.0,78.5,93.3
5.0,19.6,15.0
3.0,3.1,8.0
3.0,3.1,8.0
3.0,3.1,8.0
3.0,3.1,11.0
4.0,19.6,60.0
3.0,3.1,11.0
2.0,3.1,11.0
2.0,3.1,11.0
3.0,3.1,8.0
6.0,19.6,65.0
3.0,3.1,8.0
4.0,19.6,16.0
3.0,3.1,8.0
10.0,12.6,14.0
11.0,12.6,20.0
11.0,12.6,24.0
8.0,19.6,19.0
7.0,12.6,14.0
7.0,12.6,19.0
8.0,12.6,19.0
6.0,12.6,13.0
8.0,19.6,18.0
6.0,9.6,14.0
12.0,113.1,84.0
4.0,28.3,14.0
3.0,3.1,3.0
12.0,113.1,80.0
10.0,50.3,30.0
10.0,50.3,17.0
7.0,7.1,13.0
12.0,78.5,50.0
10.0,95.0,35.0
14.0,153.9,60.0
14.0,153.9,60.0
7.0,50.3,35.0
8.0,7.1,9.0
8.0,28.3,18.0
6.0,12.6,12.0
20.0,12.6,60.0
18.0,12.6,40.0
25.0,12.6,70.0
8.0,3.1,10.0
8.0,3.1,10.0
8.0,3.1,10.0
8.0,3.1,10.0
8.0,3.1,10.0
7.0,1.8,6.0
4.0,3.1,4.0
3.0,3.1,12.0
4.0,3.1,6.0
8.0,3.1,5.0
8.0,3.1,5.0
8.0,3.1,5.0
8.0,3.1,5.0
8.0,3.1,5.0
22.0,7.1,30.0
12.0,3.1,12.0
8.0,1.8,5.0
12.0,3.1,12.0
20.0,12.6,60.0
20.0,12.6,32.0
8.0,3.1,5.0
8.0,3.1,5.0
8.0,3.1,5.0
5.0,12.6,6.0
5.0,12.6,6.0
5.0,12.6,6.0
5.0,12.6,6.0
15.0,12.6,25.0
10.0,12.6,20.0
20.0,12.6,25.0
5.0,7.1,20.0
20.0,19.6,30.0
16.0,19.6,50.0
16.0,19.6,50.0
8.0,12.6,30.0
6.0,12.6,25.0
12.0,78.5,62.0
12.0,50.3,60.0
7.0,12.6,18.0
8.0,28.3,28.0
10.0,28.3,38.0
8.0,28.3,40.0
9.0,28.3,45.0
12.0,50.3,70.0
12.0,50.3,60.0
9.0,50.3,50.0
14.0,50.3,80.0
6.0,28.3,30.0
12.0,19.6,40.0
8.0,38.5,50.0
7.0,12.6,35.0
8.0,12.6,40.0
8.0,3.1,25.0
8.0,50.3,60.0
6.0,12.6,28.0
5.0,7.1,25.0
5.0,1.8,8.0
5.0,1.8,8.0
5.0,1.8,8.0
5.0,1.8,8.0
6.0,1.8,8.0
5.0,1.8,8.0
5.0,1.8,8.0
7.0,28.3,22.0
7.0,19.6,21.0
7.0,3.1,17.0
7.0,28.3,23.0
6.0,19.6,20.0
7.0,28.3,24.0
7.0,28.3,23.0
3.5,3.1,8.0
3.5,0.8,5.0
12.4,60.3,57.5
12.4,60.3,57.5
12.0,78.5,38.2
12.0,12.6,30.0
12.0,50.3,60.0
6.0,7.1,7.0
12.0,38.5,40.0
15.0,50.3,50.0
18.0,50.3,60.0
18.0,95.0,60.0
10.0,153.9,40.0
10.0,113.1,35.0
22.0,314.2,80.0
20.0,132.7,70.0
18.0,113.1,55.0
3.5,3.1,9.0
5.0,12.6,10.0
6.0,1.8,13.0
6.0,1.8,13.0
4.0,4.9,10.0
4.0,4.9,10.0
4.0,9.6,10.0
6.0,7.1,13.0
7.0,19.6,24.0
3.5,0.2,4.0
5.0,7.1,10.0
14.5,28.3,35.0
16.0,38.5,39.2
16.0,19.6,42.3
4.0,4.9,7.0
4.0,3.1,8.0
3.5,4.9,10.0
6.0,7.1,11.0
5.0,3.1,8.0
3.0,0.8,7.0
6.0,12.6,12.0
3.5,0.8,4.0
4.5,0.8,6.0
3.5,0.8,4.0
6.0,0.8,10.0
7.0,28.3,19.0
8.0,50.3,26.0
7.0,38.5,21.0
8.0,38.5,22.0
10.0,95.0,32.0
6.0,7.1,18.0
6.0,12.6,13.0
6.0,12.6,13.0
6.0,19.6,13.0
3.5,0.8,8.0
6.0,19.6,14.0
6.0,12.6,11.0
6.0,9.6,19.0
8.0,33.2,23.0
11.0,50.3,56.0
9.0,12.6,29.0
11.0,78.5,38.0
6.0,28.3,19.0
6.0,12.6,18.0
13.0,132.7,52.0
6.0,12.6,19.0
6.0,12.6,20.0
5.0,7.1,14.0
6.0,12.6,26.0
5.0,28.3,15.0
9.0,50.3,25.0
13.0,132.7,64.0
12.0,50.3,38.0
5.0,12.6,13.0
9.0,7.1,12.0
14.0,1.8,18.0
10.0,1.8,10.0
18.6,67.9,69.4
14.0,12.6,18.0
10.0,153.9,34.0
8.0,113.1,35.0
12.0,153.9,48.0
12.0,78.5,40.0
12.0,95.0,28.0
12.0,113.1,55.0
5.0,12.6,16.0
8.0,28.3,25.0
5.0,3.1,7.0
4.0,3.1,10.0
10.0,38.5,26.0
10.0,38.5,32.0
10.0,38.5,27.0
10.0,28.3,24.0
6.0,28.3,14.0
7.0,19.6,15.0
7.0,19.6,13.0
5.0,12.6,18.0
16.0,38.5,36.6
17.0,12.6,35.3
15.0,38.5,25.0
14.0,50.3,32.0
11.0,28.3,36.0
7.0,50.3,22.0
6.0,38.5,28.0
16.0,28.3,38.8
13.0,28.3,22.0
16.0,78.5,41.4
12.0,28.3,22.0
4.3,10.1,16.6
5.0,113.1,20.0
5.2,9.1,15.1
5.2,9.1,15.1
8.3,35.2,30.1
8.0,50.3,16.0
10.0,12.6,16.0
6.7,19.2,16.3
6.7,19.2,16.3
10.7,22.1,34.6
10.7,22.1,34.6
12.0,78.5,36.0
12.0,63.6,32.0
22.0,314.2,75.0
12.0,201.1,50.0
10.0,63.6,36.9
9.0,38.5,33.1
11.0,63.6,44.3
5.2,9.1,15.1
8.3,35.2,30.1
4.5,8.5,21.7
4.5,8.5,21.7
6.7,19.2,16.3
6.7,19.2,16.3
5.2,9.1,15.1
5.2,9.1,15.1
5.2,9.1,15.1
4.0,3.1,7.0
4.0,7.1,7.0
8.0,28.3,13.0
8.3,35.2,30.1
20.0,12.6,60.0
4.0,3.1,6.0
3.0,3.1,12.0
4.0,3.1,4.0
10.0,50.3,22.0
7.0,19.6,18.0
8.0,9.6,19.0
8.0,7.1,26.0
7.0,7.1,19.0
8.0,38.5,12.0
18.6,67.9,69.4
18.6,67.9,69.4
18.6,67.9,69.4
18.6,67.9,69.4
18.6,67.9,69.4
8.3,35.2,30.1
8.3,35.2,30.1
6.7,19.2,16.3
5.2,9.1,15.1
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
5.2,9.1,15.1
5.2,9.1,15.1
5.2,9.1,15.1
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
6.7,19.2,16.3
13.0,113.1,40.0
8.0,28.3,22.0
11.0,95.0,40.7
12.0,78.5,35.0
14.0,78.5,58.0
9.0,1.8,16.0
9.0,1.8,16.0
10.0,50.3,22.0
23.0,95.0,80.0
6.0,19.6,18.0
17.0,38.5,47.8
10.0,28.3,18.0
5.0,12.6,12.0
10.0,28.3,18.0
10.0,28.3,23.0
16.0,63.6,31.8
8.0,28.3,17.8
16.0,38.5,40.7
4.5,1.8,8.0
21.0,63.6,64.6
12.0,28.3,25.5
12.0,38.5,20.7
12.0,50.3,30.2
11.0,50.3,41.4
6.9,25.9,23.4
6.9,25.9,23.4
5.2,9.1,15.1
5.2,9.1,15.1
6.9,25.9,23.4
10.0,78.5,50.0
10.0,78.5,50.0
3.5,3.1,10.0
4.5,19.6,16.0
5.0,19.6,16.0
5.2,9.1,15.1
5.2,9.1,15.1
6.0,4.9,13.0
13.0,78.5,40.0
18.6,67.9,69.4
10.0,50.3,60.0
6.0,7.1,18.0
8.0,3.1,23.6
8.0,3.1,23.6
8.4,32.7,39.6
8.4,32.7,39.6
7.6,17.8,24.6
8.4,32.7,39.6
8.3,35.2,30.1
8.3,35.2,30.1
8.3,35.2,30.1
8.3,35.2,30.1
8.3,35.2,30.1
7.6,17.8,24.6
4.0,3.1,10.0
4.0,3.1,10.0
4.0,3.1,10.0
4.0,3.1,10.0
11.0,50.3,35.0
10.0,50.3,45.0
11.0,50.3,40.0
6.0,19.6,24.0
11.0,78.5,44.0
7.0,201.1,40.0
4.0,12.6,25.0
3.5,3.1,9.0
4.0,12.6,22.0
10.8,38.4,35.7
10.8,38.4,35.7
6.0,44.2,15.0
8.7,41.1,32.1
8.7,41.1,32.1
7.6,17.8,24.6
7.6,17.8,24.6
11.0,78.5,37.0
12.0,78.5,35.0
8.0,50.3,22.0
7.0,28.3,19.0
7.0,28.3,18.0
7.0,28.3,22.0
7.0,28.3,22.0
6.0,19.6,17.0
8.3,35.2,30.1
5.0,12.6,12.0
6.0,12.6,17.0
8.3,28.7,28.1
4.0,15.9,22.0
10.0,63.6,55.0
7.0,38.5,15.0
7.0,50.3,19.0
5.0,50.3,16.0
5.2,9.1,15.1
5.2,9.1,15.1
10.0,28.3,60.0
10.3,34.3,37.7
8.3,35.2,30.1
8.3,35.2,30.1
8.3,35.2,30.1
5.5,7.1,22.0
8.3,35.2,30.1
8.3,35.2,30.1
8.3,35.2,30.1
8.0,28.3,25.0
9.0,50.3,29.0
9.0,19.6,29.9
12.2,23.3,36.7
12.2,23.3,36.7
12.2,23.3,36.7
12.2,23.3,36.7
10.0,12.6,40.0
8.0,7.1,30.0
12.0,7.1,30.0
10.0,7.1,35.0
5.0,7.1,20.0
3.5,7.1,11.0
9.0,7.1,10.0
8.0,3.1,15.0
5.0,7.1,10.0
4.0,7.1,12.0
8.0,28.3,45.0
6.0,19.6,30.0
12.0,28.3,30.0
12.0,50.3,40.0
7.0,12.6,28.0
9.0,38.5,42.0
12.0,28.3,40.0
10.0,78.5,62.0
8.0,28.3,50.0
9.0,12.6,35.0
4.0,3.1,10.0
12.0,50.3,55.0
8.0,12.6,45.0
12.0,28.3,40.0
12.0,28.3,50.0
10.0,50.3,60.0
6.0,7.1,18.0
12.0,38.5,60.0
6.0,7.1,18.0
4.0,12.6,10.0
6.0,12.6,13.0
6.0,3.1,7.0
10.0,7.1,10.0
6.0,12.6,13.0
6.0,12.6,13.0
6.0,12.6,13.0
6.0,12.6,13.0
6.0,12.6,13.0
6.0,12.6,13.0
25.0,19.6,40.0
25.0,19.6,60.0
25.0,19.6,60.0
20.0,95.0,60.0
25.0,7.1,50.0
20.0,7.1,60.0
15.0,7.1,30.0
20.0,28.3,100.0
12.0,50.3,40.0
22.0,95.0,705.0
20.0,38.5,55.0
22.0,113.1,70.0
23.0,50.3,50.0
22.0,113.1,75.0
22.0,201.1,100.0
16.0,12.6,32.0
12.0,153.9,60.0
16.0,63.6,70.0
12.0,50.3,45.0
17.0,132.7,70.0
14.0,95.0,60.0
15.0,201.1,80.0
25.0,12.6,35.0
9.0,50.3,19.0
3.0,1.8,3.0
6.0,28.3,20.0
7.0,78.5,25.0
8.0,38.5,18.0
8.0,38.5,17.0
8.0,38.5,25.0
8.0,19.6,18.0
7.0,28.3,22.0
13.0,153.9,60.0
16.0,63.6,70.0
9.0,7.1,15.0
13.0,132.7,71.0
3.5,12.6,13.0
8.0,38.5,16.0
8.0,38.5,18.0
8.0,50.3,18.0
8.0,38.5,15.0
8.0,50.3,22.0
8.0,28.3,22.0
8.5,28.3,29.0
10.0,56.7,22.0
14.0,63.6,100.0
12.0,50.3,90.0
15.0,7.1,30.0
15.0,12.6,30.0
15.0,7.1,30.0
20.0,12.6,35.0
6.0,0.8,10.0
6.0,0.8,10.0
14.0,3.1,15.0
14.0,3.1,15.0
14.0,3.1,15.0
14.0,3.1,15.0
6.0,0.8,10.0
6.0,0.8,10.0
4.0,0.8,10.0
12.0,19.6,20.0
15.0,201.1,60.0
12.0,201.1,80.0
12.0,176.7,80.0
12.0,50.3,60.0
5.0,28.3,14.0
8.0,7.1,15.0
7.0,7.1,15.0
6.0,3.1,8.0
6.0,3.1,8.0
6.0,3.1,8.0
3.0,1.8,8.0
6.0,50.3,15.0
3.5,1.8,4.0
3.5,1.8,4.0
9.0,7.1,10.0
3.5,1.8,4.0
3.5,1.8,4.0
6.0,12.6,26.0
6.0,12.6,26.0
5.0,12.6,22.0
5.0,12.6,20.0
10.0,3.1,30.0
8.0,7.1,10.0
12.0,3.1,15.0
6.0,3.1,10.0
15.0,50.3,50.0
15.0,50.3,55.0
10.0,7.1,18.0
15.0,28.3,41.0
15.0,78.5,50.0
9.0,12.6,16.0
11.0,63.6,40.0
9.0,12.6,18.0
24.0,283.5,120.0
22.0,254.5,140.0
16.0,132.7,180.0
