Species,Height,Diameter,Canopy_size,Leaf_area
Aesculus hippocastanum,10.0,66.0,38.5,201.0
Aesculus hippocastanum,10.0,58.0,38.5,192.0
Aesculus hippocastanum,7.0,41.0,12.6,32.3
Aesculus hippocastanum,7.0,51.0,12.6,45.3
Aesculus hippocastanum,12.0,68.0,28.3,128.8
Aesculus hippocastanum,9.0,54.0,12.6,43.2
Aesculus hippocastanum,9.0,47.0,7.1,23.1
Aesculus hippocastanum,12.0,53.0,19.6,90.8
Aesculus hippocastanum,9.0,61.0,63.6,340.0
Aesculus hippocastanum,9.0,58.0,12.6,53.5
Aesculus hippocastanum,9.0,71.0,63.6,358.7
Aesculus hippocastanum,7.0,28.0,7.1,20.6
Aesculus hippocastanum,15.0,100.0,113.1,550.3
Celtis australis,15.0,78.0,50.3,228.9
Aesculus hippocastanum,8.0,60.0,50.3,220.4
Celtis australis,4.0,18.0,7.1,9.5
Celtis australis,8.0,58.0,113.1,460.6
Aesculus hippocastanum,7.0,42.0,28.3,92.1
Aesculus hippocastanum,9.0,48.0,50.3,210.4
Aesculus hippocastanum,7.0,41.0,28.3,79.5
Aesculus hippocastanum,8.0,44.0,28.3,98.1
Aesculus hippocastanum,9.0,41.0,38.5,163.3
Aesculus hippocastanum,14.0,49.0,50.3,265.5
Tilia cordata,10.0,28.0,50.3,196.8
Tilia cordata,11.0,28.0,78.5,251.0
Tilia cordata,10.0,30.0,50.3,201.6
Tilia cordata,11.0,28.0,50.3,203.3
Carpinus betulus,10.0,25.0,78.5,284.6
Carpinus betulus,6.0,17.0,19.6,50.8
Carpinus betulus,9.0,20.0,28.3,89.8
Carpinus betulus,8.0,15.0,7.1,20.3
Carpinus betulus,8.0,12.0,7.1,14.4
Carpinus betulus,8.0,20.0,12.6,28.9
Carpinus betulus,8.0,10.0,12.6,29.4
Carpinus betulus,8.0,14.0,28.3,71.0
Tilia cordata,10.0,25.0,19.6,64.4
Platanus x hispanica,12.0,39.0,38.5,116.3
Tilia cordata,18.0,45.0,113.1,407.9
Celtis australis,5.0,30.0,38.5,95.0
Tilia cordata,5.0,21.0,12.6,26.8
Tilia cordata,5.0,30.0,12.6,30.4
Tilia cordata,5.0,28.0,12.6,31.5
Tilia cordata,5.0,28.0,12.6,31.5
Tilia cordata,5.0,28.0,12.6,26.1
Tilia cordata,5.0,28.0,12.6,31.5
Tilia cordata,8.0,32.0,38.5,123.4
Tilia cordata,8.0,32.0,38.5,139.4
Tilia cordata,6.0,41.0,95.0,415.6
Carpinus betulus,6.0,25.0,12.6,31.8
Carpinus betulus,6.0,25.0,12.6,27.7
Carpinus betulus,6.0,25.0,12.6,29.8
Carpinus betulus,6.0,25.0,12.6,27.7
Carpinus betulus,6.0,25.0,12.6,29.8
Carpinus betulus,6.0,25.0,12.6,31.8
Carpinus betulus,6.0,25.0,12.6,31.8
Carpinus betulus,6.0,25.0,12.6,31.8
Carpinus betulus,6.0,25.0,12.6,36.0
Carpinus betulus,6.0,25.0,12.6,36.0
Carpinus betulus,6.0,25.0,12.6,27.7
Carpinus betulus,6.0,25.0,12.6,36.0
Carpinus betulus,6.0,25.0,12.6,36.0
Carpinus betulus,6.0,25.0,12.6,36.0
Platanus x hispanica,13.0,44.0,132.7,470.0
Platanus x hispanica,13.0,44.0,132.7,470.0
Platanus x hispanica,6.0,16.0,19.6,31.7
Platanus x hispanica,8.0,25.0,19.6,44.1
Platanus x hispanica,8.0,32.0,19.6,54.4
Platanus x hispanica,12.0,34.0,50.3,160.5
Platanus x hispanica,12.0,34.0,50.3,171.7
Platanus x hispanica,12.0,30.0,50.3,185.6
Celtis australis,7.0,35.0,19.6,51.4
Celtis australis,8.0,58.0,63.6,217.4
Celtis australis,6.0,35.0,78.5,267.6
Celtis australis,7.0,42.0,28.3,84.0
Celtis australis,7.0,50.0,28.3,89.3
Celtis australis,7.0,24.0,28.3,68.9
Celtis australis,7.0,33.0,28.3,68.3
Aesculus hippocastanum,6.0,54.0,28.3,108.6
Aesculus hippocastanum,9.0,48.0,19.6,74.7
Aesculus hippocastanum,9.0,48.0,19.6,79.2
Aesculus hippocastanum,9.0,48.0,19.6,61.0
Aesculus hippocastanum,9.0,57.0,28.3,105.3
Aesculus hippocastanum,9.0,62.0,50.3,200.4
Aesculus hippocastanum,9.0,62.0,50.3,245.3
Aesculus hippocastanum,9.0,62.0,50.3,260.2
Aesculus hippocastanum,6.0,58.0,28.3,98.6
Aesculus hippocastanum,6.0,45.0,28.3,101.8
Aesculus hippocastanum,8.0,50.0,28.3,116.0
Tilia cordata,6.0,31.0,28.3,71.6
Tilia cordata,6.0,31.0,28.3,81.5
Tilia cordata,6.0,28.0,28.3,73.9
Tilia cordata,6.0,33.0,28.3,83.4
Tilia cordata,6.0,30.0,28.3,80.6
Platanus x hispanica,17.0,55.0,113.1,488.1
Tilia cordata,7.0,35.0,19.6,61.7
Tilia cordata,9.0,35.0,19.6,68.7
Tilia cordata,9.0,35.0,19.6,52.9
Tilia cordata,9.0,35.0,50.3,206.1
Tilia cordata,9.0,35.0,50.3,206.1
Tilia cordata,7.0,35.0,19.6,61.7
Tilia cordata,7.0,35.0,19.6,61.7
Carpinus betulus,4.0,18.0,3.1,7.6
Carpinus betulus,4.0,18.0,3.1,8.7
Carpinus betulus,4.0,18.0,3.1,7.1
Carpinus betulus,4.0,17.0,3.1,9.0
Carpinus betulus,4.0,17.0,3.1,6.9
Carpinus betulus,4.0,17.0,3.1,9.0
Carpinus betulus,4.0,17.0,3.1,6.9
Carpinus betulus,4.0,17.0,3.1,6.9
Carpinus betulus,4.0,17.0,3.1,8.0
Carpinus betulus,4.0,17.0,3.1,7.5
Celtis australis,13.0,80.0,50.3,261.6
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,7.1
Carpinus betulus,4.0,18.0,3.1,8.7
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,7.1
Carpinus betulus,4.0,18.0,3.1,8.1
Carpinus betulus,4.0,18.0,3.1,7.1
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,7.6
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,7.1
Carpinus betulus,4.0,18.0,3.1,8.1
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,7.1
Carpinus betulus,4.0,18.0,3.1,7.1
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,8.7
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,7.1
Carpinus betulus,4.0,18.0,3.1,8.7
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,7.6
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,7.6
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,8.1
Carpinus betulus,4.0,18.0,3.1,8.1
Carpinus betulus,4.0,18.0,3.1,8.1
Carpinus betulus,4.0,18.0,3.1,8.7
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,9.2
Carpinus betulus,4.0,18.0,3.1,8.7
Aesculus hippocastanum,6.0,41.0,19.6,63.9
Celtis australis,6.0,38.0,50.3,132.6
Celtis australis,4.0,35.0,50.3,145.9
Tilia cordata,7.0,25.0,19.6,51.7
Tilia cordata,7.0,30.0,19.6,58.5
Tilia cordata,7.0,30.0,19.6,45.0
Carpinus betulus,3.0,5.0,0.8,2.6
Carpinus betulus,3.0,5.0,0.8,2.1
Carpinus betulus,3.0,5.0,0.8,2.1
Aesculus hippocastanum,6.0,35.0,28.3,82.5
Aesculus hippocastanum,6.0,35.0,28.3,93.2
Aesculus hippocastanum,3.0,14.0,7.1,16.6
Aesculus hippocastanum,6.0,30.0,28.3,83.2
Aesculus hippocastanum,3.0,14.0,7.1,13.8
Aesculus hippocastanum,4.0,21.0,7.1,12.4
Aesculus hippocastanum,3.0,14.0,7.1,16.6
Platanus x hispanica,21.0,140.0,113.1,611.8
Aesculus hippocastanum,8.0,60.5,113.1,446.3
Aesculus hippocastanum,15.0,92.0,113.1,574.2
Aesculus hippocastanum,10.0,47.0,63.6,318.1
Aesculus hippocastanum,14.0,70.0,95.0,470.1
Tilia cordata,3.0,10.0,0.8,2.9
Celtis australis,6.0,34.0,19.6,39.9
Aesculus hippocastanum,10.0,60.0,12.6,57.5
Aesculus hippocastanum,10.0,48.0,12.6,41.0
Aesculus hippocastanum,8.0,60.0,12.6,51.0
Aesculus hippocastanum,10.0,60.0,12.6,50.9
Carpinus betulus,10.0,50.0,12.6,45.1
Aesculus hippocastanum,10.0,60.0,12.6,57.5
Celtis australis,8.0,35.0,19.6,54.2
Celtis australis,8.0,35.0,19.6,48.0
Celtis australis,8.0,35.0,19.6,48.0
Celtis australis,8.0,52.0,19.6,62.3
Celtis australis,5.0,20.0,12.6,17.9
Celtis australis,5.0,20.0,12.6,23.3
Celtis australis,5.0,32.0,12.6,25.9
Celtis australis,5.0,20.0,12.6,23.3
Celtis australis,5.0,20.0,12.6,23.3
Celtis australis,5.0,20.0,12.6,23.3
Celtis australis,5.0,20.0,12.6,20.6
Celtis australis,5.0,20.0,12.6,23.3
Celtis australis,5.0,31.0,12.6,27.2
Celtis australis,6.0,28.0,19.6,42.4
Celtis australis,6.0,28.0,19.6,39.9
Celtis australis,6.0,28.0,19.6,34.7
Celtis australis,6.0,28.0,19.6,42.4
Celtis australis,6.0,35.0,19.6,37.5
Celtis australis,6.0,28.0,19.6,39.9
Celtis australis,6.0,25.0,19.6,40.8
Aesculus hippocastanum,7.0,41.0,28.3,103.2
Aesculus hippocastanum,7.0,30.0,28.3,92.4
Aesculus hippocastanum,7.0,35.0,28.3,97.6
Aesculus hippocastanum,7.0,42.0,28.3,98.1
Aesculus hippocastanum,6.0,32.0,28.3,69.5
Aesculus hippocastanum,8.0,37.0,28.3,104.3
Aesculus hippocastanum,8.0,48.0,28.3,88.0
Aesculus hippocastanum,8.0,48.0,28.3,114.3
Platanus x hispanica,11.0,36.0,28.3,76.4
Platanus x hispanica,11.0,62.0,63.6,300.8
Platanus x hispanica,18.0,62.0,63.6,338.9
Celtis australis,8.0,48.0,38.5,118.5
Celtis australis,8.0,56.0,38.5,141.4
Carpinus betulus,8.0,34.0,28.3,103.4
Carpinus betulus,8.0,34.0,28.3,97.1
Carpinus betulus,8.0,26.0,28.3,99.8
Celtis australis,6.0,35.0,19.6,45.9
Celtis australis,6.0,27.0,19.6,44.5
Celtis australis,6.0,27.0,19.6,39.3
Celtis australis,6.0,27.0,19.6,44.5
Celtis australis,6.0,27.0,19.6,34.2
Celtis australis,6.0,35.0,28.3,62.2
Celtis australis,6.0,35.0,28.3,62.2
Celtis australis,6.0,25.0,28.3,55.2
Celtis australis,6.0,25.0,28.3,59.1
Celtis australis,6.0,25.0,28.3,55.2
Celtis australis,6.0,25.0,28.3,59.1
Celtis australis,6.0,25.0,28.3,59.1
Celtis australis,6.0,25.0,28.3,66.8
Celtis australis,6.0,25.0,28.3,62.9
Carpinus betulus,5.0,18.0,12.6,25.0
Carpinus betulus,5.0,18.0,12.6,26.7
Celtis australis,5.0,18.0,12.6,18.6
Celtis australis,5.0,18.0,12.6,22.4
Celtis australis,5.0,18.0,12.6,22.4
Celtis australis,5.0,18.0,12.6,22.4
Celtis australis,5.0,18.0,12.6,22.4
Celtis australis,5.0,18.0,12.6,22.4
Celtis australis,5.0,18.0,12.6,17.3
Celtis australis,5.0,18.0,12.6,21.2
Carpinus betulus,4.0,18.0,7.1,12.7
Carpinus betulus,4.0,18.0,7.1,16.5
Carpinus betulus,4.0,18.0,7.1,13.7
Carpinus betulus,4.0,18.0,7.1,13.7
Carpinus betulus,4.0,18.0,7.1,12.7
Carpinus betulus,4.0,18.0,7.1,14.6
Carpinus betulus,4.0,18.0,7.1,12.7
Carpinus betulus,4.0,18.0,7.1,12.7
Carpinus betulus,4.0,18.0,7.1,16.5
Carpinus betulus,4.0,18.0,7.1,15.6
Carpinus betulus,4.0,18.0,7.1,14.6
Carpinus betulus,4.0,18.0,7.1,16.5
Carpinus betulus,4.0,18.0,7.1,16.5
Celtis australis,4.0,26.0,19.6,39.4
Celtis australis,4.0,35.0,19.6,43.8
Celtis australis,4.0,35.0,19.6,36.2
Celtis australis,4.0,42.0,19.6,38.6
Celtis australis,4.0,42.0,19.6,41.3
Celtis australis,4.0,42.0,19.6,46.7
Celtis australis,4.0,42.0,19.6,46.7
Platanus x hispanica,3.0,14.0,3.1,6.2
Celtis australis,5.0,35.0,19.6,43.5
Celtis australis,5.0,28.0,19.6,35.3
Celtis australis,5.0,16.0,3.1,5.8
Tilia cordata,5.0,18.0,7.1,14.0
Tilia cordata,5.0,18.0,7.1,15.8
Celtis australis,5.0,38.0,7.1,14.2
Celtis australis,5.0,38.0,7.1,15.2
Celtis australis,5.0,38.0,7.1,13.2
Aesculus hippocastanum,5.0,38.0,7.1,17.6
Aesculus hippocastanum,6.0,38.0,19.6,51.5
Platanus x hispanica,21.0,125.0,78.5,474.7
Platanus x hispanica,24.0,145.0,254.5,1088.2
Platanus x hispanica,26.0,185.0,201.1,906.6
Aesculus hippocastanum,10.0,28.0,38.5,114.4
Aesculus hippocastanum,10.0,32.0,38.5,146.7
Aesculus hippocastanum,10.0,55.0,38.5,188.5
Platanus x hispanica,16.0,185.0,78.5,581.0
Platanus x hispanica,16.0,100.0,113.1,600.0
Aesculus hippocastanum,17.0,100.0,113.1,555.3
Platanus x hispanica,21.0,95.0,63.6,451.3
Platanus x hispanica,18.0,110.0,78.5,518.7
Platanus x hispanica,27.0,180.0,176.7,783.0
Platanus x hispanica,25.0,90.0,38.5,280.3
Aesculus hippocastanum,3.0,5.0,0.8,1.8
Aesculus hippocastanum,3.0,5.0,0.8,2.4
Aesculus hippocastanum,3.0,5.0,0.8,2.4
Aesculus hippocastanum,3.0,5.0,0.8,1.8
Aesculus hippocastanum,9.0,55.0,38.5,139.5
Aesculus hippocastanum,9.0,50.0,38.5,175.2
Aesculus hippocastanum,3.0,12.0,0.8,3.2
Aesculus hippocastanum,3.0,12.0,0.8,3.2
Aesculus hippocastanum,3.0,12.0,0.8,3.2
Aesculus hippocastanum,3.0,12.0,0.8,2.7
Platanus x hispanica,20.0,178.3,227.0,1023.5
Platanus x hispanica,20.0,159.2,227.0,1003.1
Platanus x hispanica,20.0,159.2,227.0,772.5
Platanus x hispanica,26.0,184.6,254.5,1015.5
Aesculus hippocastanum,15.0,80.0,50.3,286.3
Aesculus hippocastanum,15.0,80.0,50.3,326.1
Aesculus hippocastanum,16.0,80.0,50.3,336.8
Platanus x hispanica,8.0,29.0,19.6,52.6
Platanus x hispanica,25.0,160.0,78.5,674.0
Platanus x hispanica,25.0,150.0,78.5,583.1
Platanus x hispanica,10.0,41.0,28.3,93.5
Platanus x hispanica,10.0,28.0,19.6,47.8
Platanus x hispanica,27.0,140.0,227.0,958.7
Celtis australis,14.0,64.0,38.5,187.8
Celtis australis,14.0,64.0,38.5,177.0
Platanus x hispanica,8.0,17.0,12.6,27.3
Platanus x hispanica,8.0,17.0,12.6,22.6
Platanus x hispanica,16.0,70.0,50.3,285.0
Aesculus hippocastanum,14.0,85.0,113.1,671.6
Aesculus hippocastanum,13.0,70.0,63.6,327.1
Aesculus hippocastanum,10.0,32.0,28.3,96.2
Aesculus hippocastanum,10.0,34.0,28.3,85.5
Aesculus hippocastanum,15.0,68.0,63.6,411.7
Celtis australis,14.0,74.0,78.5,357.7
Celtis australis,6.0,12.0,7.1,12.2
Celtis australis,15.0,71.0,78.5,312.5
Celtis australis,17.0,90.0,113.1,431.7
Aesculus hippocastanum,7.0,50.0,78.5,383.2
Tilia cordata,12.0,52.0,38.5,160.4
Platanus x hispanica,21.0,88.0,95.0,429.8
Tilia cordata,16.0,70.0,50.3,273.4
Platanus x hispanica,22.0,79.0,95.0,543.5
Celtis australis,5.0,14.0,0.8,3.0
Platanus x hispanica,23.0,100.0,201.1,580.8
Platanus x hispanica,23.0,90.0,201.1,726.6
Platanus x hispanica,17.0,74.0,113.1,542.0
Platanus x hispanica,9.0,23.0,50.3,153.3
Platanus x hispanica,8.0,18.0,38.5,86.9
Celtis australis,17.0,74.5,28.3,163.5
Carpinus betulus,10.0,29.0,38.5,144.3
Aesculus hippocastanum,3.0,15.0,0.8,3.5
Aesculus hippocastanum,14.0,65.6,19.6,115.5
Aesculus hippocastanum,15.0,56.0,38.5,231.1
Aesculus hippocastanum,13.0,59.2,19.6,93.5
Aesculus hippocastanum,13.0,59.5,50.3,275.3
Tilia cordata,15.0,48.4,12.6,57.8
Aesculus hippocastanum,15.0,48.1,50.3,272.4
Tilia cordata,18.0,91.4,63.6,478.0
Aesculus hippocastanum,14.0,83.7,38.5,256.0
Aesculus hippocastanum,14.0,59.2,28.3,125.2
Carpinus betulus,6.2,17.0,10.1,24.1
Carpinus betulus,6.2,17.0,10.1,22.7
Carpinus betulus,6.2,17.0,10.1,21.2
Carpinus betulus,6.2,17.0,10.1,21.2
Celtis australis,8.3,30.1,35.2,96.9
Carpinus betulus,6.2,17.0,10.1,22.7
