Height,Diameter,Canopy_size,Leaf_area
7.0,22.4,11.1,26.5
7.0,22.4,11.1,20.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,23.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,23.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,23.4
7.0,22.4,11.1,20.4
7.0,22.4,11.1,23.4
7.0,22.4,11.1,23.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,20.4
7.0,22.4,11.1,25.0
7.0,22.4,11.1,20.4
7.0,22.4,11.1,20.4
7.0,22.4,11.1,25.0
7.0,22.4,11.1,21.9
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,20.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,23.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,21.9
7.0,22.4,11.1,25.0
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,23.4
7.0,22.4,11.1,20.4
7.0,22.4,11.1,25.0
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,23.4
7.0,22.4,11.1,21.9
7.0,22.4,11.1,25.0
7.0,22.4,11.1,21.9
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,23.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,20.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,20.4
7.0,22.4,11.1,26.5
7.0,22.4,11.1,20.4
7.0,22.4,11.1,23.4
7.0,22.4,11.1,25.0
7.0,22.4,11.1,21.9
7.0,22.4,11.1,25.0
7.0,22.4,11.1,26.5
7.0,22.4,11.1,26.5
7.0,22.4,11.1,21.9
7.0,22.4,11.1,26.5
9.7,56.7,50.3,197.1
9.7,56.7,50.3,163.1
9.7,56.7,50.3,185.8
9.7,56.7,50.3,185.8
9.7,56.7,50.3,197.1
9.7,56.7,50.3,174.5
9.7,56.7,50.3,197.1
9.7,56.7,50.3,197.1
11.0,84.4,28.3,122.4
12.0,57.3,28.3,105.4
11.9,35.0,22.0,61.7
11.0,5.0,50.3,75.5
11.9,35.0,22.0,80.1
11.9,35.0,22.0,80.1
11.9,35.0,22.0,66.3
6.0,18.0,19.6,41.0
11.9,35.0,22.0,80.1
11.9,35.0,22.0,61.7
11.9,35.0,22.0,80.1
12.0,28.0,63.6,239.5
11.9,35.0,22.0,80.1
11.9,35.0,22.0,70.9
11.9,35.0,22.0,75.5
11.9,35.0,22.0,80.1
11.9,35.0,22.0,66.3
11.9,35.0,22.0,61.7
11.9,35.0,22.0,80.1
11.9,35.0,22.0,80.1
11.9,35.0,22.0,75.5
11.9,35.0,22.0,80.1
11.9,35.0,22.0,75.5
11.9,35.0,22.0,61.7
11.9,35.0,22.0,61.7
12.0,8.0,19.6,32.7
12.0,25.0,50.3,168.5
6.0,15.0,7.1,14.1
6.0,15.0,12.6,21.1
10.7,34.6,22.1,79.7
10.7,34.6,22.1,79.7
10.7,34.6,22.1,66.0
10.7,34.6,22.1,75.1
10.7,34.6,22.1,70.5
10.7,34.6,22.1,70.5
10.7,34.6,22.1,61.4
10.7,34.6,22.1,79.7
10.7,34.6,22.1,79.7
10.7,34.6,22.1,79.7
10.7,34.6,22.1,61.4
10.7,34.6,22.1,79.7
10.7,34.6,22.1,66.0
15.0,30.0,28.3,107.6
7.0,20.0,7.1,17.6
10.0,28.0,19.6,62.7
14.0,47.8,50.3,253.3
13.0,38.2,28.3,113.8
10.7,34.6,22.1,79.7
15.0,30.0,28.3,107.6
10.7,34.6,22.1,79.7
10.7,34.6,22.1,79.7
15.0,30.0,28.3,100.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,107.6
15.0,30.0,28.3,100.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,100.6
15.0,30.0,28.3,107.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,93.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,100.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,107.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,107.6
15.0,30.0,28.3,100.6
12.0,30.0,28.3,105.8
15.0,30.0,28.3,100.6
15.0,30.0,28.3,121.6
12.0,30.0,28.3,81.5
12.0,30.0,28.3,87.6
12.0,30.0,28.3,99.7
12.0,30.0,28.3,93.6
12.0,30.0,28.3,81.5
12.0,30.0,28.3,87.6
15.0,30.0,28.3,100.6
10.7,34.6,22.1,61.4
15.0,30.0,28.3,121.6
10.7,34.6,22.1,61.4
10.7,34.6,22.1,61.4
15.0,30.0,28.3,121.6
15.0,30.0,28.3,107.6
15.0,30.0,28.3,121.6
15.0,30.0,28.3,93.6
10.7,34.6,22.1,66.0
10.7,34.6,22.1,79.7
10.7,34.6,22.1,61.4
10.7,34.6,22.1,66.0
10.7,34.6,22.1,75.1
10.7,34.6,22.1,79.7
10.7,34.6,22.1,70.5
10.7,34.6,22.1,79.7
10.7,34.6,22.1,75.1
10.7,34.6,22.1,61.4
10.7,34.6,22.1,79.7
10.7,34.6,22.1,61.4
10.7,34.6,22.1,75.1
10.7,34.6,22.1,61.4
10.7,34.6,22.1,79.7
10.7,34.6,22.1,66.0
10.7,34.6,22.1,79.7
10.7,34.6,22.1,75.1
10.7,34.6,22.1,61.4
10.7,34.6,22.1,79.7
10.7,34.6,22.1,79.7
10.7,34.6,22.1,61.4
10.7,34.6,22.1,66.0
10.7,34.6,22.1,79.7
10.7,34.6,22.1,61.4
10.7,34.6,22.1,79.7
10.7,34.6,22.1,70.5
10.7,34.6,22.1,79.7
10.7,34.6,22.1,79.7
10.7,34.6,22.1,61.4
10.7,34.6,22.1,79.7
10.7,34.6,22.1,79.7
10.7,34.6,22.1,79.7
17.0,50.0,50.3,283.8
10.7,34.6,22.1,79.7
13.4,45.0,35.5,132.9
13.4,45.0,35.5,141.0
7.7,33.5,13.3,29.1
7.7,33.5,13.3,31.1
7.7,33.5,13.3,35.2
12.0,35.0,50.3,191.4
7.7,33.5,13.3,31.1
19.5,61.6,46.2,199.9
19.5,61.6,46.2,229.7
19.5,61.6,46.2,259.5
19.5,61.6,46.2,259.5
26.0,60.5,50.3,343.9
19.0,41.4,19.6,87.1
5.5,16.0,12.6,23.0
22.0,80.0,314.2,963.9
25.0,85.0,201.1,589.3
16.0,60.0,95.0,433.8
16.0,60.0,95.0,407.3
12.0,19.0,50.3,121.6
10.8,35.7,38.4,123.2
12.0,32.0,38.5,124.6
12.0,38.0,78.5,300.6
10.0,16.0,28.3,54.8
14.0,37.0,28.3,108.5
14.0,42.0,50.3,184.5
7.0,24.0,28.3,63.2
7.0,22.0,28.3,65.3
7.0,24.0,28.3,59.1
7.0,25.0,28.3,55.8
5.0,18.0,7.1,13.6
7.0,23.0,19.6,35.4
7.0,26.0,28.3,60.8
6.0,24.0,28.3,68.2
7.0,24.0,19.6,46.6
6.0,21.0,19.6,42.2
6.0,23.0,19.6,41.0
6.0,25.0,12.6,27.7
5.0,20.0,12.6,18.6
7.0,26.0,19.6,47.9
7.0,23.0,28.3,70.3
6.0,22.0,28.3,66.1
7.0,24.0,28.3,55.0
7.0,23.0,28.3,70.3
7.0,23.0,28.3,70.3
7.0,23.0,28.3,70.3
7.0,24.0,28.3,71.4
7.0,22.0,19.6,45.2
5.0,17.0,12.6,22.8
10.8,35.7,38.4,115.2
7.0,21.0,28.3,68.1
6.0,22.0,19.6,40.4
6.0,20.0,19.6,41.4
7.0,21.0,19.6,41.9
7.0,22.0,28.3,69.3
7.0,21.0,19.6,36.8
7.0,23.0,28.3,70.3
7.0,21.0,19.6,34.2
7.0,24.0,28.3,67.3
7.0,24.0,28.3,59.1
7.0,26.0,19.6,39.7
7.0,24.0,28.3,71.4
7.0,22.0,28.3,69.3
7.0,23.0,28.3,70.3
7.0,25.0,28.3,60.0
4.0,8.0,3.1,5.3
6.0,18.0,12.6,24.7
6.0,16.0,12.6,23.7
4.5,13.0,9.6,11.9
4.5,14.0,9.6,15.9
5.0,14.0,9.6,16.4
4.5,16.0,12.6,19.2
6.0,17.0,12.6,24.2
6.0,18.0,12.6,23.3
6.0,20.0,12.6,25.6
6.0,17.0,12.6,24.2
6.0,18.0,12.6,24.7
6.0,15.0,12.6,23.2
6.0,17.0,12.6,21.4
6.0,20.0,12.6,22.7
6.0,22.0,15.9,32.0
6.0,18.0,12.6,21.9
6.0,21.0,12.6,21.6
6.0,20.0,12.6,21.2
6.0,21.0,12.6,26.1
5.0,17.0,7.1,11.1
5.0,17.0,7.1,13.4
5.0,17.0,7.1,10.3
5.0,18.0,7.1,11.3
16.0,50.0,113.1,469.8
10.8,35.7,38.4,123.2
10.8,35.7,38.4,115.2
10.8,35.7,38.4,139.2
10.8,35.7,38.4,107.2
10.8,35.7,38.4,115.2
10.8,35.7,38.4,131.2
10.8,35.7,38.4,123.2
10.8,35.7,38.4,123.2
22.0,90.0,227.0,726.0
21.0,80.0,153.9,545.4
22.0,95.0,227.0,643.9
21.0,85.0,201.1,712.1
22.0,80.0,113.1,537.2
16.0,80.0,63.6,373.9
18.0,80.0,132.7,507.6
21.0,85.0,113.1,579.6
21.0,80.0,113.1,567.4
21.0,80.0,113.1,502.1
21.0,60.0,95.0,403.5
22.0,80.0,153.9,540.3
22.0,95.0,201.1,612.9
24.0,90.0,176.7,565.2
22.0,85.0,176.7,589.9
22.0,80.0,201.1,697.0
19.0,79.6,28.3,157.5
20.0,73.2,113.1,484.5
26.0,127.3,201.1,821.2
22.0,87.2,78.5,485.1
15.8,70.3,75.6,273.0
21.0,60.0,28.3,162.4
20.0,93.3,7.1,44.3
19.0,114.6,19.6,132.0
16.0,40.0,19.6,77.6
17.0,70.0,63.6,296.3
18.0,70.0,78.5,314.5
18.0,75.0,78.5,389.4
19.0,70.0,95.0,382.6
18.0,93.9,7.1,47.5
15.0,90.7,7.1,38.3
15.0,117.5,12.6,62.7
16.0,60.0,28.3,114.0
20.0,65.0,28.3,150.3
19.0,70.0,95.0,332.9
32.0,166.5,314.2,933.5
18.0,93.9,7.1,50.4
18.0,78.9,7.1,39.2
18.0,102.5,7.1,52.0
16.0,92.3,7.1,43.8
16.0,85.0,113.1,486.9
17.0,82.8,7.1,45.1
18.0,98.7,7.1,51.3
18.0,68.0,78.5,289.7
18.0,60.0,38.5,158.4
24.0,120.0,113.1,570.4
21.0,90.0,28.3,176.6
18.7,69.7,33.8,182.9
18.7,69.7,33.8,182.9
20.0,90.0,28.3,148.1
22.0,85.0,38.5,195.2
15.0,99.0,12.6,66.7
15.0,100.6,12.6,67.1
16.0,110.0,380.1,1267.1
18.0,70.0,78.5,292.6
18.0,68.0,78.5,376.1
19.0,70.0,95.0,432.3
18.0,65.0,78.5,285.1
18.7,69.7,33.8,172.4
18.1,70.5,40.4,213.6
5.3,20.0,11.8,18.7
11.0,31.0,50.3,147.3
5.3,20.0,11.8,18.7
5.3,20.0,11.8,14.4
5.3,20.0,11.8,16.5
5.3,20.0,11.8,17.6
5.3,20.0,11.8,18.7
5.3,20.0,11.8,14.4
4.9,19.7,10.6,13.6
6.0,17.0,12.6,21.4
5.0,15.0,9.6,14.9
5.5,16.0,12.6,18.0
5.5,15.0,12.6,17.6
6.0,19.0,12.6,22.3
4.9,19.7,10.6,16.7
4.9,19.7,10.6,13.6
4.9,19.7,10.6,15.7
4.9,19.7,10.6,17.7
4.9,19.7,10.6,17.7
4.9,19.7,10.6,16.7
6.0,31.0,19.6,35.4
4.9,19.7,10.6,15.7
4.9,19.7,10.6,13.6
4.9,19.7,10.6,16.7
4.9,19.7,10.6,17.7
4.9,19.7,10.6,17.7
7.0,35.0,28.3,55.6
9.0,33.7,28.3,71.6
7.0,36.0,28.3,64.5
5.0,25.0,63.6,165.7
6.0,22.0,113.1,263.0
7.0,31.5,28.3,69.5
7.0,33.7,28.3,71.2
5.0,22.0,63.6,158.4
6.0,15.0,89.4,191.5
6.0,19.0,50.3,105.4
6.0,19.0,50.3,87.2
6.0,19.0,50.3,93.2
6.0,19.0,50.3,99.3
6.0,19.0,50.3,105.4
6.0,19.0,50.3,81.1
6.0,19.0,50.3,93.2
5.0,19.1,10.9,17.6
4.0,14.0,12.6,19.2
4.0,12.0,12.6,15.1
4.5,10.0,19.6,28.8
4.0,12.0,28.3,41.4
5.0,20.0,113.1,302.2
5.0,19.1,10.9,15.3
5.0,19.1,10.9,18.7
5.0,19.1,10.9,15.3
16.1,41.6,25.6,85.7
16.1,41.6,25.6,91.2
9.0,73.2,153.9,436.4
6.0,14.0,38.5,57.5
6.0,15.0,38.5,66.6
6.0,14.0,23.8,31.6
6.0,18.0,28.3,48.2
6.0,24.0,19.6,26.6
6.0,20.8,12.6,26.9
12.0,43.9,63.6,278.9
12.0,59.2,63.6,238.6
11.0,39.8,50.3,190.9
12.0,43.0,63.6,276.7
8.6,27.8,27.8,73.5
12.5,8.0,33.2,69.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,53.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,53.3
12.5,8.0,33.2,53.3
12.5,8.0,33.2,53.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,53.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,53.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,61.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,65.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,57.3
12.5,8.0,33.2,69.3
12.5,8.0,33.2,69.3
6.0,16.4,12.0,14.1
6.0,16.4,12.0,14.1
6.0,16.4,12.0,18.3
6.0,16.4,12.0,18.3
6.0,16.4,12.0,17.3
6.0,16.4,12.0,18.3
6.0,16.4,12.0,15.2
6.0,16.4,12.0,16.2
6.0,16.4,12.0,18.3
7.0,20.0,4.9,9.8
4.0,14.0,4.9,5.8
4.0,14.0,3.1,4.3
6.0,18.0,3.1,6.6
6.0,18.0,3.1,5.1
3.5,9.0,1.8,3.1
3.5,9.0,1.8,3.1
6.0,16.4,12.0,14.1
6.0,16.4,12.0,14.1
14.0,28.0,19.6,57.3
11.0,28.0,113.1,347.2
4.0,7.0,1.8,3.4
6.6,18.6,14.5,26.2
6.6,18.6,14.5,27.8
6.6,18.6,14.5,23.0
20.0,78.0,314.2,666.2
7.0,18.0,28.3,53.0
7.0,22.0,28.3,49.5
2.0,12.0,19.6,29.0
11.0,28.0,38.5,101.4
13.0,65.3,38.5,113.9
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,59.2
11.3,36.2,27.5,72.4
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,72.4
11.0,35.0,56.7,131.3
11.3,36.2,27.5,68.0
11.3,36.2,27.5,63.6
11.3,36.2,27.5,72.4
11.3,36.2,27.5,76.8
5.0,18.0,63.6,131.0
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,72.4
11.3,36.2,27.5,68.0
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
11.3,36.2,27.5,68.0
11.3,36.2,27.5,72.4
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,72.4
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,68.0
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
11.3,36.2,27.5,72.4
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,59.2
11.3,36.2,27.5,68.0
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,63.6
11.3,36.2,27.5,59.2
11.3,36.2,27.5,68.0
11.3,36.2,27.5,72.4
11.3,36.2,27.5,59.2
11.3,36.2,27.5,59.2
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,76.8
11.3,36.2,27.5,72.4
11.3,36.2,27.5,68.0
11.3,36.2,27.5,63.6
11.3,36.2,27.5,63.6
6.0,38.0,63.6,174.9
11.3,36.2,27.5,76.8
11.3,36.2,27.5,72.4
11.3,36.2,27.5,76.8
11.3,36.2,27.5,59.2
11.3,36.2,27.5,76.8
11.3,36.2,27.5,63.6
11.3,36.2,27.5,68.0
11.3,36.2,27.5,72.4
11.3,36.2,27.5,76.8
11.3,36.2,27.5,72.4
11.3,36.2,27.5,68.0
11.3,36.2,27.5,63.6
10.0,65.0,201.1,479.3
11.3,36.2,27.5,72.4
11.3,36.2,27.5,76.8
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
23.0,60.2,113.1,406.5
17.0,49.3,50.3,157.3
9.0,23.9,19.6,31.3
15.0,46.2,38.5,141.6
14.0,49.3,28.3,94.3
14.5,44.6,28.3,76.1
13.0,38.2,19.6,59.4
11.3,36.2,27.5,76.8
11.3,36.2,27.5,63.6
11.3,36.2,27.5,63.6
11.3,36.2,27.5,76.8
14.0,47.8,44.2,141.4
16.0,57.0,50.3,172.2
11.3,36.2,27.5,76.8
13.0,37.0,78.5,238.1
9.0,42.0,38.5,108.1
13.0,32.0,38.5,95.2
13.0,45.0,50.3,163.7
11.3,36.2,27.5,68.0
11.3,36.2,27.5,68.0
11.3,36.2,27.5,68.0
11.3,36.2,27.5,59.2
11.3,36.2,27.5,76.8
8.0,28.2,21.7,38.5
8.0,28.2,21.7,41.4
6.0,16.0,28.3,51.2
4.4,10.5,7.5,9.9
8.0,80.0,50.3,211.1
7.7,24.9,30.3,54.8
13.0,31.8,78.5,158.7
11.0,31.8,50.3,123.8
7.0,24.0,28.3,48.2
6.0,24.0,50.3,95.3
12.0,32.0,78.5,167.7
10.0,26.0,78.5,171.0
10.0,28.0,78.5,186.3
8.0,19.0,38.5,63.7
10.0,28.0,78.5,186.3
10.0,28.0,78.5,164.9
10.0,24.0,78.5,176.4
10.0,28.0,78.5,175.6
10.0,28.0,78.5,175.6
10.0,28.0,78.5,164.9
10.0,28.0,78.5,186.3
10.0,28.0,78.5,154.2
5.0,19.1,12.6,14.2
15.0,36.0,50.3,138.8
12.0,27.7,63.6,138.7
5.0,7.3,3.1,4.1
15.0,47.4,78.5,203.7
14.0,43.0,50.3,143.0
14.0,33.4,38.5,104.4
16.0,78.0,132.7,363.4
6.0,47.8,50.3,100.5
10.0,28.7,28.3,59.0
4.0,12.7,19.6,21.4
12.0,33.4,50.3,122.7
13.0,35.0,78.5,213.1
4.0,12.7,19.6,20.2
4.0,12.7,19.6,21.4
6.0,40.0,63.6,135.5
6.0,38.0,50.3,86.3
5.0,10.5,5.2,6.2
5.0,10.5,5.2,7.0
5.0,10.5,5.2,6.6
5.0,10.5,5.2,6.6
6.0,8.0,12.6,21.6
6.0,20.0,28.3,50.6
4.0,8.0,1.8,3.1
5.0,20.0,28.3,45.5
5.0,15.0,28.3,43.6
8.3,39.3,28.3,64.1
8.3,39.3,28.3,83.2
8.3,39.3,28.3,83.2
2.5,6.0,0.8,1.6
2.5,4.0,0.8,1.2
8.3,39.3,28.3,78.4
8.3,39.3,28.3,64.1
8.3,39.3,28.3,68.9
8.3,39.3,28.3,64.1
6.7,22.1,19.6,44.6
6.7,22.1,19.6,44.6
6.7,22.1,19.6,42.1
6.7,22.1,19.6,34.4
6.7,22.1,19.6,44.6
6.7,22.1,19.6,42.1
6.7,22.1,19.6,39.5
8.0,22.3,12.6,30.1
6.7,22.1,19.6,44.6
6.7,22.1,19.6,44.6
6.7,22.1,19.6,44.6
6.7,22.1,19.6,39.5
6.7,22.1,19.6,39.5
6.7,22.1,19.6,34.4
6.7,22.1,19.6,42.1
6.7,22.1,19.6,42.1
6.7,22.1,19.6,42.1
6.7,22.1,19.6,42.1
6.7,22.1,19.6,42.1
6.7,22.1,19.6,44.6
6.7,22.1,19.6,36.9
6.7,22.1,19.6,39.5
6.7,22.1,19.6,44.6
6.7,22.1,19.6,44.6
6.7,22.1,19.6,36.9
6.7,22.1,19.6,42.1
6.7,22.1,19.6,44.6
6.7,22.1,19.6,42.1
6.7,22.1,19.6,36.9
6.7,22.1,19.6,44.6
7.0,19.1,28.3,54.7
6.7,22.1,19.6,42.1
6.7,22.1,19.6,44.6
6.7,22.1,19.6,44.6
6.5,21.7,16.4,27.6
6.5,21.7,16.4,35.9
6.5,21.7,16.4,35.9
6.5,21.7,16.4,31.8
4.0,20.0,3.1,6.1
4.0,12.0,3.1,5.8
4.0,12.0,3.1,6.2
4.0,12.0,3.1,5.8
6.5,21.7,16.4,31.8
4.0,9.0,3.1,6.4
8.0,18.0,50.3,157.8
4.0,7.0,3.1,4.9
6.4,18.6,14.9,35.4
6.4,18.6,14.9,29.3
6.4,18.6,14.9,35.4
7.0,29.0,28.3,78.3
6.4,18.6,14.9,33.4
6.4,18.6,14.9,35.4
6.4,18.6,14.9,35.4
6.4,18.6,14.9,31.4
6.4,18.6,14.9,29.3
6.4,18.6,14.9,33.4
6.4,18.6,14.9,35.4
17.0,62.1,63.6,312.1
12.0,29.0,50.3,211.9
12.0,38.0,95.0,332.9
6.0,19.0,28.3,55.9
6.0,18.0,28.3,71.2
6.0,18.0,33.2,86.9
19.0,70.0,78.5,430.9
6.0,20.0,38.5,108.8
12.0,28.0,50.3,197.3
9.0,18.0,19.6,54.2
6.0,15.0,12.6,25.2
8.0,21.0,28.3,68.3
8.0,25.0,50.3,176.6
7.5,23.7,20.0,56.0
7.0,24.0,28.3,71.4
7.0,22.0,19.6,34.8
12.0,32.0,78.5,267.1
12.0,40.0,78.5,375.3
8.0,21.0,38.5,119.8
7.5,23.7,20.0,43.1
12.0,32.0,78.5,307.0
12.0,32.0,78.5,287.1
10.0,24.0,28.3,89.4
10.0,25.0,50.3,177.6
7.0,16.0,19.6,46.7
4.7,15.9,6.0,10.0
4.7,15.9,6.0,11.5
11.0,34.0,78.5,347.9
10.0,28.0,50.3,173.6
11.0,38.0,78.5,361.8
13.0,43.0,95.0,456.8
13.0,36.0,78.5,326.0
13.0,44.0,95.0,460.5
10.0,24.0,19.6,52.3
12.0,38.0,95.0,432.2
11.0,38.0,95.0,329.1
12.0,39.0,78.5,372.0
12.0,36.0,95.0,424.1
11.0,40.0,78.5,368.4
12.0,27.0,78.5,289.1
12.0,40.0,95.0,339.0
11.0,38.0,63.6,275.7
15.0,50.0,95.0,379.7
12.0,32.0,28.3,115.2
18.0,42.0,95.0,369.6
14.0,34.0,63.6,251.2
15.0,56.0,113.1,530.2
15.0,40.0,153.9,462.1
13.0,40.0,95.0,419.7
12.0,56.0,153.9,500.5
15.0,35.0,95.0,384.7
8.6,29.8,24.3,62.1
8.6,29.8,24.3,76.0
8.6,29.8,24.3,62.1
20.0,71.3,78.5,533.8
13.0,36.0,95.0,379.7
6.0,13.0,19.6,38.8
6.7,18.3,25.0,63.8
5.0,16.0,7.1,15.1
6.0,20.0,7.1,14.2
5.0,14.0,12.6,24.6
4.0,9.0,7.1,10.2
5.0,16.0,19.6,42.0
5.0,11.0,12.6,18.7
5.0,12.0,12.6,23.3
5.0,12.0,12.6,23.3
8.0,24.0,38.5,111.1
9.0,28.0,44.2,134.7
8.0,21.0,38.5,119.8
10.0,31.0,50.3,168.3
8.0,21.0,38.5,106.0
9.0,25.0,44.2,147.4
7.0,19.0,28.3,62.9
11.0,39.5,28.3,86.7
4.0,46.0,12.6,25.8
12.0,28.0,50.3,164.0
13.0,60.0,113.1,469.2
12.0,90.0,201.1,650.2
12.4,57.5,60.3,228.7
12.4,57.5,60.3,242.7
12.0,48.0,50.3,174.5
12.4,57.5,60.3,228.7
12.4,57.5,60.3,200.8
12.4,57.5,60.3,242.7
15.0,30.0,113.1,330.0
6.0,25.0,28.3,66.8
13.0,60.0,113.1,417.7
16.0,85.0,153.9,436.9
15.0,54.0,50.3,163.9
12.4,57.5,60.3,242.7
12.4,57.5,60.3,242.7
16.0,46.0,113.1,385.6
16.0,63.0,153.9,393.0
12.4,57.5,60.3,242.7
15.0,54.0,113.1,406.1
12.4,57.5,60.3,242.7
12.4,57.5,60.3,186.9
12.4,57.5,60.3,200.8
12.4,57.5,60.3,200.8
12.4,57.5,60.3,242.7
12.4,57.5,60.3,242.7
12.4,57.5,60.3,228.7
22.5,125.0,78.5,441.2
12.4,57.5,60.3,186.9
12.4,57.5,60.3,186.9
12.4,57.5,60.3,242.7
12.4,57.5,60.3,214.8
6.9,17.7,14.6,24.3
5.5,13.0,9.6,15.5
5.0,13.0,3.1,6.9
5.0,13.0,3.1,6.9
5.0,13.0,3.1,5.7
5.0,13.0,3.1,6.9
5.0,13.0,3.1,6.1
5.0,13.0,3.1,5.7
5.0,13.0,3.1,6.9
5.0,13.0,3.1,5.7
5.0,13.0,3.1,6.9
5.0,13.0,3.1,5.3
5.0,13.0,3.1,6.9
5.0,13.0,3.1,6.9
5.0,13.0,3.1,6.5
5.0,13.0,3.1,6.1
5.0,13.0,3.1,6.9
5.0,13.0,3.1,5.3
5.0,13.0,3.1,6.9
5.0,13.0,3.1,6.9
5.0,13.0,3.1,6.9
5.0,11.0,3.1,6.5
5.0,13.0,3.1,5.7
8.6,26.2,4.3,13.1
8.6,26.2,4.3,13.1
8.6,26.2,4.3,13.9
8.6,26.2,4.3,13.9
8.6,26.2,4.3,13.9
8.6,26.2,4.3,13.9
8.6,26.2,4.3,13.9
